desenvolvedor,variabilidade,fa_geral,qtd_commits_geral,qtd_commits_dl,qtd_commits_ac,qtd_arquivos,arquivo,qtd_commits_arquivo,fa_arquivo,ownership_perc,ownership_n,ownership_geral,ownership_geral_n,ownership_arquivo,ownership_arquivo_n,ownership_arquivo_perc,ownership_rlm,ownership_rlm_n
Akim Demaille,!HAVE_STRCHR && ! _LIBC,1,2.398,2.398,0.0,5,localealias.c,2,1,100.0,1.0,100.0,1.0,2,0.07407407407407407,1.0309278350515463,1.097036204528426,1.0
Akim Demaille,!HAVE_STRCHR && ! _LIBC,1,2.398,2.398,0.0,5,dcigettext.c,2,1,100.0,1.0,100.0,1.0,8,0.125,0.7575757575757576,1.097036204528426,1.0
Paul Eggert,!HAVE_STRCHR && ! strchr && ! __GNU_LIBRARY__,1,1.099,1.099,0.0,1,getopt.c,2,1,100.0,1.0,100.0,1.0,12,0.21428571428571427,1.1988011988011988,1.0095035098875704,1.0
Akim Demaille,!defined __UINT_LEAST16_MAX__ && USHRT_MAX <= INT_MAX,1,0.693,0.693,0.0,1,parse-gram.c,1,1,100.0,1.0,100.0,1.0,61,0.22021660649819494,0.29597282872392044,0.9821873255543234,1.0
Akim Demaille,!defined __UINT_LEAST8_MAX__ && UCHAR_MAX <= INT_MAX,1,0.693,0.693,0.0,1,parse-gram.c,1,1,100.0,1.0,100.0,1.0,62,0.22382671480144403,0.30082484230955847,0.9821873255543234,1.0
Akim Demaille,( (MSDOS) || ((_WIN32) && !(__CYGWIN32__))),0,1.099,0.693,0.693,1,files.c,1,0,50.0,1.0,50.0,1.0,3,0.06976744186046512,0.6097560975609756,0.9075700315670454,1.0
Richard M. Stallman,( (MSDOS) || ((_WIN32) && !(__CYGWIN32__))),1,1.099,0.693,0.693,1,files.c,1,1,50.0,1.0,50.0,1.0,4,0.09302325581395349,0.8130081300813008,0.9075700315670454,1.0
Akim Demaille,( (_MSDOS) ||  (_MSDOS_)) && ! (__TURBOC__),1,1.099,1.099,0.0,1,plural.c,2,1,100.0,1.0,100.0,1.0,2,0.045454545454545456,0.3952569169960474,1.0095035098875704,1.0
Paul Eggert,( (__STDC__) ||  (__C99__FUNC__) \,1,1.099,1.099,0.0,1,parse-gram.c,2,1,100.0,1.0,100.0,1.0,64,0.23104693140794225,0.3105288694808345,1.0095035098875704,1.0
Akim Demaille,( HAVE_MMAP &&  HAVE_MUNMAP && ! DISALLOW_MMAP) \,1,1.386,1.386,0.0,1,loadmsgcat.c,3,1,100.0,1.0,100.0,1.0,5,0.1388888888888889,1.5337423312883436,1.028884651108647,1.0
Akim Demaille,( HAVE_MMAP &&  HAVE_MUNMAP) ||  _LIBC,1,1.099,1.099,0.0,1,loadmsgcat.c,2,1,100.0,1.0,100.0,1.0,7,0.19444444444444445,2.147239263803681,1.0095035098875704,1.0
Paul Eggert,( __GLIBC__ && __GLIBC__ >= 2) && ! __UCLIBC__,1,0.693,0.693,0.0,1,getargs.c,1,1,100.0,1.0,100.0,1.0,1,0.14285714285714285,4.166666666666667,0.9821873255543234,1.0
Akim Demaille,( __GNUC__ && ! __APPLE_CC__) \,1,1.099,1.099,0.0,1,loadmsgcat.c,2,1,100.0,1.0,100.0,1.0,9,0.25,2.7607361963190185,1.0095035098875704,1.0
Akim Demaille,( __STDC__ ||  __C99__FUNC__ \,0,1.946,1.792,0.693,1,parse-gram.c,5,0,83.333,1.0,83.333,1.0,69,0.2490974729241877,0.33478893740902477,0.981583541454616,1.0
Paul Eggert,( __STDC__ ||  __C99__FUNC__ \,1,1.946,0.693,1.792,1,parse-gram.c,1,1,16.667,0.2,16.667,0.2,70,0.2527075812274368,0.3396409509946628,0.3099684186919234,0.3157840424184159
Paul Eggert,(!  (YYSTACKEXPANDABLE) \,1,1.099,1.099,0.0,1,glr.c,2,1,100.0,1.0,100.0,1.0,30,0.3125,0.8539709649871904,1.0095035098875704,1.0
Akim Demaille,(!  (yyoverflow) \,1,1.386,0.693,1.099,2,parse-gram.c,1,1,50.0,1.0,33.333,0.5,71,0.2563176895306859,0.3444929645803008,0.8639217126792015,0.924092898136537
Paul Eggert,(!  (yyoverflow) \,0,1.386,1.099,0.693,2,yacc.c,1,1,100.0,1.0,66.667,1.0,30,0.1875,0.38615008366585146,0.9348862159002924,1.0
Paul Eggert,(!  (yyoverflow) \,0,1.386,1.099,0.693,2,parse-gram.c,1,0,50.0,1.0,66.667,1.0,72,0.259927797833935,0.34934497816593885,0.9348862159002924,1.0
Joel E. Denny,(!  yyoverflow \,0,1.609,0.693,1.386,3,push.c,1,0,50.0,1.0,25.0,0.333,11,0.1864406779661017,0.7184846505551927,0.8329527375797673,0.8728714561634406
Paul Eggert,(!  yyoverflow \,1,1.609,1.386,0.693,3,yacc.c,1,1,100.0,1.0,75.0,1.0,31,0.19375,0.39902175312137983,0.9542673571213689,1.0
Paul Eggert,(!  yyoverflow \,1,1.609,1.386,0.693,3,parse-gram.c,1,1,100.0,1.0,75.0,1.0,73,0.26353790613718414,0.35419699175157693,0.9542673571213689,1.0
Paul Eggert,(!  yyoverflow \,1,1.609,1.386,0.693,3,push.c,1,1,50.0,1.0,75.0,1.0,12,0.2033898305084746,0.7838014369693012,0.9542673571213689,1.0
Akim Demaille,(! (__STDC__) &&  (sparc)) ||  (__sparc__) ||  (__sparc) ||  (__sgi) || ( (__sun) &&  (__i386)),1,1.099,1.099,0.0,1,plural.c,2,1,100.0,1.0,100.0,1.0,4,0.09090909090909091,0.7905138339920948,1.0095035098875704,1.0
Akim Demaille,(!defined __UINT_LEAST16_MAX__ && defined UINT_LEAST16_MAX \,1,1.099,0.693,0.693,1,parse-gram.c,1,1,50.0,1.0,50.0,1.0,74,0.26714801444043323,0.35904900533721495,0.9075700315670454,1.0
Paul Eggert,(!defined __UINT_LEAST16_MAX__ && defined UINT_LEAST16_MAX \,0,1.099,0.693,0.693,1,parse-gram.c,1,0,50.0,1.0,50.0,1.0,75,0.27075812274368233,0.363901018922853,0.9075700315670454,1.0
Paul Eggert,(!defined __UINT_LEAST16_MAX__ && defined YY_STDINT_H \,1,0.693,0.693,0.0,1,parse-gram.c,1,1,100.0,1.0,100.0,1.0,76,0.2743682310469314,0.368753032508491,0.9821873255543234,1.0
Akim Demaille,(!defined __UINT_LEAST8_MAX__ && defined UINT_LEAST8_MAX \,1,1.099,0.693,0.693,1,parse-gram.c,1,1,50.0,1.0,50.0,1.0,77,0.2779783393501805,0.3736050460941291,0.9075700315670454,1.0
Paul Eggert,(!defined __UINT_LEAST8_MAX__ && defined UINT_LEAST8_MAX \,0,1.099,0.693,0.693,1,parse-gram.c,1,0,50.0,1.0,50.0,1.0,78,0.2815884476534296,0.3784570596797671,0.9075700315670454,1.0
Paul Eggert,(!defined __UINT_LEAST8_MAX__ && defined YY_STDINT_H \,1,0.693,0.693,0.0,1,parse-gram.c,1,1,100.0,1.0,100.0,1.0,79,0.2851985559566787,0.38330907326540514,0.9821873255543234,1.0
Akim Demaille,((_WIN32) && !(__CYGWIN32__)),0,1.099,0.693,0.693,1,files.c,1,0,50.0,1.0,50.0,1.0,5,0.11627906976744186,1.016260162601626,0.9075700315670454,1.0
Richard M. Stallman,((_WIN32) && !(__CYGWIN32__)),1,1.099,0.693,0.693,1,files.c,1,1,50.0,1.0,50.0,1.0,6,0.13953488372093023,1.2195121951219512,0.9075700315670454,1.0
Akim Demaille,((unix) || (__unix) || (__unix__) || (__EMX__)),0,1.099,0.693,0.693,1,files.c,1,0,50.0,1.0,50.0,1.0,7,0.16279069767441862,1.4227642276422765,0.9075700315670454,1.0
Jesse Thilo,((unix) || (__unix) || (__unix__) || (__EMX__)),1,1.099,0.693,0.693,1,files.c,1,1,50.0,1.0,50.0,1.0,8,0.18604651162790697,1.6260162601626016,0.9075700315670454,1.0
Jesse Thilo,((unix) || (__unix) || (__unix__)),1,1.099,1.099,0.0,1,files.c,2,1,100.0,1.0,100.0,1.0,10,0.23255813953488372,2.032520325203252,1.0095035098875704,1.0
Akim Demaille,(CRAY) &&  (CRAY_STACKSEG_END),0,1.099,0.693,0.693,1,alloca.c,1,0,50.0,1.0,50.0,1.0,3,0.10344827586206896,0.6896551724137931,0.9075700315670454,1.0
Jesse Thilo,(CRAY) &&  (CRAY_STACKSEG_END),1,1.099,0.693,0.693,1,alloca.c,1,1,50.0,1.0,50.0,1.0,4,0.13793103448275862,0.9195402298850575,0.9075700315670454,1.0
Akim Demaille,(HAVE_LIMITS_H) ||  (_LIBC),1,1.099,0.693,0.693,1,memrchr.c,1,1,50.0,1.0,50.0,1.0,1,0.08333333333333333,1.2820512820512822,0.9075700315670454,1.0
Paul Eggert,(HAVE_LIMITS_H) ||  (_LIBC),0,1.099,0.693,0.693,1,memrchr.c,1,0,50.0,1.0,50.0,1.0,2,0.16666666666666666,2.5641025641025643,0.9075700315670454,1.0
Akim Demaille,(HAVE_SYS_PARAM_H) && !(PATH_MAX) && !(MAXPATHLEN),1,1.099,1.099,0.0,1,dcgettext.c,2,1,100.0,1.0,100.0,1.0,8,0.1568627450980392,1.2213740458015268,1.0095035098875704,1.0
Akim Demaille,(HAVE_USER_TIME) ||  (HAVE_SYS_TIME) ||  (HAVE_WALL_TIME),1,1.099,0.693,0.693,1,timevar.c,1,1,50.0,1.0,50.0,1.0,1,0.015384615384615385,0.09606147934678194,0.9075700315670454,1.0
Paul Eggert,(HAVE_USER_TIME) ||  (HAVE_SYS_TIME) ||  (HAVE_WALL_TIME),0,1.099,0.693,0.693,1,timevar.c,1,0,50.0,1.0,50.0,1.0,2,0.03076923076923077,0.19212295869356388,0.9075700315670454,1.0
Akim Demaille,(MSDOS) ||  (_WIN32),1,1.099,1.099,0.0,1,files.c,2,1,100.0,1.0,100.0,1.0,12,0.27906976744186046,2.4390243902439024,1.0095035098875704,1.0
Akim Demaille,(STDC_HEADERS) || (! (isascii) && ! (HAVE_ISASCII)),1,1.609,0.693,1.386,2,quotearg.c,1,1,50.0,1.0,25.0,0.25,3,0.2,2.6785714285714284,0.8329527375797673,0.7979102491771162
Paul Eggert,(STDC_HEADERS) || (! (isascii) && ! (HAVE_ISASCII)),0,1.609,1.609,0.0,2,mbswidth.c,3,1,150.0,1.0,100.0,1.0,7,0.4666666666666667,11.475409836065573,1.0439178321606852,1.0
Paul Eggert,(STDC_HEADERS) || (! (isascii) && ! (HAVE_ISASCII)),0,1.609,1.609,0.0,2,quotearg.c,1,0,50.0,1.0,100.0,1.0,4,0.26666666666666666,3.5714285714285716,1.0439178321606852,1.0
Akim Demaille,(VMS) & ! (__VMS_POSIX),0,1.609,1.386,0.693,1,files.c,3,0,75.0,1.0,75.0,1.0,15,0.3488372093023256,3.048780487804878,0.9542673571213689,1.0
Richard M. Stallman,(VMS) & ! (__VMS_POSIX),1,1.609,0.693,1.386,1,files.c,1,1,25.0,0.333,25.0,0.333,16,0.37209302325581395,3.252032520325203,0.43330634757976727,0.4540722726667229
Akim Demaille,(YYDEBUG) ||  YYERROR_VERBOSE,1,1.609,1.609,0.0,1,parse-gram.c,4,1,100.0,1.0,100.0,1.0,83,0.2996389891696751,0.4027171276079573,1.0439178321606852,1.0
Paul Eggert,(YYMAXDEPTH) && YYMAXDEPTH == 0,1,1.609,1.609,0.0,2,yacc.c,2,1,100.0,1.0,100.0,1.0,33,0.20625,0.4247650920324366,1.0439178321606852,1.0
Paul Eggert,(YYMAXDEPTH) && YYMAXDEPTH == 0,1,1.609,1.609,0.0,2,parse-gram.c,2,1,100.0,1.0,100.0,1.0,85,0.30685920577617326,0.41242115477923336,1.0439178321606852,1.0
Akim Demaille,(_AIX),1,1.099,1.099,0.0,1,plural.c,2,1,100.0,1.0,100.0,1.0,6,0.13636363636363635,1.1857707509881423,1.0095035098875704,1.0
Akim Demaille,(_LIBC),1,1.099,0.693,0.693,1,memrchr.c,1,1,50.0,1.0,50.0,1.0,3,0.25,3.8461538461538463,0.9075700315670454,1.0
Paul Eggert,(_LIBC),0,1.099,0.693,0.693,1,memrchr.c,1,0,50.0,1.0,50.0,1.0,4,0.3333333333333333,5.128205128205129,0.9075700315670454,1.0
Akim Demaille,(_MSC_VER),0,1.099,0.693,0.693,1,files.c,1,0,50.0,1.0,50.0,1.0,17,0.3953488372093023,3.4552845528455283,0.9075700315670454,1.0
Richard M. Stallman,(_MSC_VER),1,1.099,0.693,0.693,1,files.c,1,1,50.0,1.0,50.0,1.0,18,0.4186046511627907,3.658536585365854,0.9075700315670454,1.0
Akim Demaille,(_POSIX_VERSION) || ((HAVE_LIMITS_H) && !(__GNUC__)),1,1.099,1.099,0.0,1,dcgettext.c,2,1,100.0,1.0,100.0,1.0,10,0.19607843137254902,1.5267175572519085,1.0095035098875704,1.0
Akim Demaille,(__GNUC_MINOR__) && 2093 <= (__GNUC__ * 1000 + __GNUC_MINOR__),0,1.609,0.693,1.386,2,parse-gram.c,1,0,50.0,1.0,25.0,0.333,86,0.3104693140794224,0.41727316836487144,0.8329527375797673,0.8728714561634406
Paul Eggert,(__GNUC_MINOR__) && 2093 <= (__GNUC__ * 1000 + __GNUC_MINOR__),1,1.609,1.386,0.693,2,yacc.c,2,1,100.0,1.0,75.0,1.0,35,0.21875,0.45050843094349335,0.9542673571213689,1.0
Paul Eggert,(__GNUC_MINOR__) && 2093 <= (__GNUC__ * 1000 + __GNUC_MINOR__),1,1.609,1.386,0.693,2,parse-gram.c,1,1,50.0,1.0,75.0,1.0,87,0.3140794223826715,0.42212518195050946,0.9542673571213689,1.0
Akim Demaille,(__STDC__) && __STDC__,1,1.099,0.693,0.693,1,obstack.c,1,1,50.0,1.0,50.0,1.0,5,0.23809523809523808,2.380952380952381,0.9075700315670454,1.0
Paul Eggert,(__STDC__) && __STDC__,0,1.099,0.693,0.693,1,obstack.c,1,0,50.0,1.0,50.0,1.0,6,0.2857142857142857,2.857142857142857,0.9075700315670454,1.0
Akim Demaille,(__STDC__) ||  (PROTOTYPES),1,1.099,0.693,0.693,1,strtol.c,1,1,50.0,1.0,50.0,1.0,1,0.038461538461538464,0.2849002849002849,0.9075700315670454,1.0
Paul Eggert,(__STDC__) ||  (PROTOTYPES),0,1.099,0.693,0.693,1,strtol.c,1,0,50.0,1.0,50.0,1.0,2,0.07692307692307693,0.5698005698005698,0.9075700315670454,1.0
Akim Demaille,(__STDC__) ||  (_MSC_VER),0,1.386,0.693,1.099,1,allocate.c,1,0,33.333,1.0,33.333,1.0,1,0.14285714285714285,3.5714285714285716,0.8639217126792015,1.0
Jesse Thilo,(__STDC__) ||  (_MSC_VER),0,1.386,0.693,1.099,1,allocate.c,1,0,33.333,1.0,33.333,1.0,2,0.2857142857142857,7.142857142857143,0.8639217126792015,1.0
Richard M. Stallman,(__STDC__) ||  (_MSC_VER),1,1.386,0.693,1.099,1,allocate.c,1,1,33.333,1.0,33.333,1.0,3,0.42857142857142855,10.714285714285714,0.8639217126792015,1.0
Paul Eggert,(__STDC__) ||  (__C99__FUNC__) ||  (__cplusplus),1,1.792,1.792,0.0,1,parse-gram.c,5,1,100.0,1.0,100.0,1.0,92,0.33212996389891697,0.44638524987869965,1.056200835441894,1.0
Paul Eggert,(__STDC__) ||  (__STDC_VERSION__) ||  (__cplusplus),1,1.609,1.609,0.0,2,yacc.c,2,1,100.0,1.0,100.0,1.0,37,0.23125,0.47625176985455014,1.0439178321606852,1.0
Paul Eggert,(__STDC__) ||  (__STDC_VERSION__) ||  (__cplusplus),1,1.609,1.609,0.0,2,parse-gram.c,2,1,100.0,1.0,100.0,1.0,94,0.33935018050541516,0.45608927704997576,1.0439178321606852,1.0
Akim Demaille,(__STDC__) ||  (__cplusplus),1,2.708,1.792,2.303,3,parse-gram.c,2,1,25.0,0.333,35.714,0.556,96,0.34657039711191334,0.4657933042212518,0.408681160181085,0.4552372489603061
Akim Demaille,(__STDC__) ||  (__cplusplus),1,2.708,1.792,2.303,3,yacc.c,2,1,50.0,1.0,35.714,0.556,39,0.24375,0.5019951087656069,0.808327550181085,0.9004105059313477
Akim Demaille,(__STDC__) ||  (__cplusplus),1,2.708,1.792,2.303,3,glr.c,1,0,50.0,1.0,35.714,0.556,31,0.3229166666666667,0.8824366638200968,0.808327550181085,0.9004105059313477
Paul Eggert,(__STDC__) ||  (__cplusplus),0,2.708,2.303,1.792,3,parse-gram.c,6,0,75.0,1.0,64.286,1.0,102,0.36823104693140796,0.4949053857350801,0.8977322508526088,1.0
Paul Eggert,(__STDC__) ||  (__cplusplus),0,2.708,2.303,1.792,3,glr.c,1,1,50.0,1.0,64.286,1.0,32,0.3333333333333333,0.9109023626530032,0.8977322508526088,1.0
Paul Eggert,(__STDC__) ||  (__cplusplus),0,2.708,2.303,1.792,3,yacc.c,2,0,50.0,1.0,64.286,1.0,41,0.25625,0.5277384476766637,0.8977322508526088,1.0
Akim Demaille,(__cplusplus) || ( (__STDC__) && __STDC__),1,1.609,1.099,1.099,2,memchr.c,1,1,50.0,1.0,50.0,1.0,1,0.0625,0.7352941176470589,0.8912378970124486,1.0
Akim Demaille,(__cplusplus) || ( (__STDC__) && __STDC__),1,1.609,1.099,1.099,2,memrchr.c,1,1,50.0,1.0,50.0,1.0,5,0.4166666666666667,6.410256410256411,0.8912378970124486,1.0
Paul Eggert,(__cplusplus) || ( (__STDC__) && __STDC__),0,1.609,1.099,1.099,2,memchr.c,1,0,50.0,1.0,50.0,1.0,2,0.125,1.4705882352941178,0.8912378970124486,1.0
Paul Eggert,(__cplusplus) || ( (__STDC__) && __STDC__),0,1.609,1.099,1.099,2,memrchr.c,1,0,50.0,1.0,50.0,1.0,6,0.5,7.6923076923076925,0.8912378970124486,1.0
Akim Demaille,(defined __STDC__ || defined __C99__FUNC__ \,0,1.099,0.693,0.693,1,parse-gram.c,1,0,50.0,1.0,50.0,1.0,103,0.37184115523465705,0.4997573993207181,0.9075700315670454,1.0
Paul Eggert,(defined __STDC__ || defined __C99__FUNC__ \,1,1.099,0.693,0.693,1,parse-gram.c,1,1,50.0,1.0,50.0,1.0,104,0.37545126353790614,0.5046094129063562,0.9075700315670454,1.0
Akim Demaille,ALIGN_SIZE,0,1.099,0.693,0.693,1,alloca.c,1,0,50.0,1.0,50.0,1.0,5,0.1724137931034483,1.1494252873563218,0.9075700315670454,1.0
Jesse Thilo,ALIGN_SIZE,1,1.099,0.693,0.693,1,alloca.c,1,1,50.0,1.0,50.0,1.0,6,0.20689655172413793,1.3793103448275863,0.9075700315670454,1.0
Akim Demaille,ARGMATCH_DIE,1,1.099,0.693,0.693,1,argmatch.c,1,1,50.0,1.0,50.0,1.0,1,0.08333333333333333,1.408450704225352,0.9075700315670454,1.0
Paul Eggert,ARGMATCH_DIE,0,1.099,0.693,0.693,1,argmatch.c,1,0,50.0,1.0,50.0,1.0,2,0.16666666666666666,2.816901408450704,0.9075700315670454,1.0
Akim Demaille,ARGMATCH_DIE_DECL,1,1.099,0.693,0.693,1,argmatch.c,1,1,50.0,1.0,50.0,1.0,3,0.25,4.225352112676056,0.9075700315670454,1.0
Paul Eggert,ARGMATCH_DIE_DECL,0,1.099,0.693,0.693,1,argmatch.c,1,0,50.0,1.0,50.0,1.0,4,0.3333333333333333,5.633802816901408,0.9075700315670454,1.0
Akim Demaille,ARGMATCH_QUOTING_STYLE,1,1.099,0.693,0.693,1,argmatch.c,1,1,50.0,1.0,50.0,1.0,5,0.4166666666666667,7.042253521126761,0.9075700315670454,1.0
Paul Eggert,ARGMATCH_QUOTING_STYLE,0,1.099,0.693,0.693,1,argmatch.c,1,0,50.0,1.0,50.0,1.0,6,0.5,8.450704225352112,0.9075700315670454,1.0
Akim Demaille,ATTRIBUTE_UNUSED,1,1.792,0.693,1.609,2,glr.c,1,1,50.0,0.5,20.0,0.333,33,0.34375,0.9393680614859095,0.5093463342807926,0.5593407483208939
Joel E. Denny,ATTRIBUTE_UNUSED,0,1.792,1.099,1.386,2,subpipe.c,2,0,66.667,1.0,40.0,0.667,8,0.21052631578947367,1.5414258188824663,0.8602689219130144,0.9447078150066103
Paul Eggert,ATTRIBUTE_UNUSED,0,1.792,1.386,1.099,2,glr.c,2,0,100.0,1.0,60.0,1.0,35,0.3645833333333333,0.9962994591517221,0.9106190382335251,1.0
Paul Eggert,ATTRIBUTE_UNUSED,0,1.792,1.386,1.099,2,subpipe.c,1,1,33.333,0.5,60.0,1.0,9,0.23684210526315788,1.7341040462427746,0.6110340382335251,0.6710095139443236
Akim Demaille,CHAR_BIT,1,1.099,0.693,0.693,1,quotearg.c,1,1,50.0,1.0,50.0,1.0,5,0.3333333333333333,4.464285714285714,0.9075700315670454,1.0
Paul Eggert,CHAR_BIT,0,1.099,0.693,0.693,1,quotearg.c,1,0,50.0,1.0,50.0,1.0,6,0.4,5.357142857142857,0.9075700315670454,1.0
Akim Demaille,COPYING_UNIT,1,1.099,0.693,0.693,1,obstack.c,1,1,50.0,1.0,50.0,1.0,7,0.3333333333333333,3.3333333333333335,0.9075700315670454,1.0
Paul Eggert,COPYING_UNIT,0,1.099,0.693,0.693,1,obstack.c,1,0,50.0,1.0,50.0,1.0,8,0.38095238095238093,3.8095238095238093,0.9075700315670454,1.0
Akim Demaille,CRAY2,0,1.099,0.693,0.693,1,alloca.c,1,0,50.0,1.0,50.0,1.0,7,0.2413793103448276,1.6091954022988506,0.9075700315670454,1.0
Jesse Thilo,CRAY2,1,1.099,0.693,0.693,1,alloca.c,1,1,50.0,1.0,50.0,1.0,8,0.27586206896551724,1.839080459770115,0.9075700315670454,1.0
Akim Demaille,CRAY_STACK,0,1.099,0.693,0.693,1,alloca.c,1,0,50.0,1.0,50.0,1.0,9,0.3103448275862069,2.0689655172413794,0.9075700315670454,1.0
Jesse Thilo,CRAY_STACK,1,1.099,0.693,0.693,1,alloca.c,1,1,50.0,1.0,50.0,1.0,10,0.3448275862068966,2.2988505747126435,0.9075700315670454,1.0
Akim Demaille,DEBUG,0,1.946,1.386,1.386,2,derives.c,1,0,50.0,1.0,50.0,1.0,1,0.5,33.333333333333336,0.8796500631340909,1.0
Akim Demaille,DEBUG,0,1.946,1.386,1.386,2,closure.c,2,0,50.0,1.0,50.0,1.0,2,0.3333333333333333,13.333333333333334,0.8796500631340909,1.0
Jesse Thilo,DEBUG,0,1.946,0.693,1.792,2,closure.c,1,0,25.0,0.5,16.667,0.333,3,0.5,20.0,0.48971941869192337,0.5567207224962959
Richard M. Stallman,DEBUG,1,1.946,1.099,1.609,2,derives.c,1,1,50.0,1.0,33.333,0.667,2,1.0,66.66666666666667,0.8362475186140397,0.950659306081997
Richard M. Stallman,DEBUG,1,1.946,1.099,1.609,2,closure.c,1,1,25.0,0.5,33.333,0.667,4,0.6666666666666666,26.666666666666668,0.5366625186140397,0.6100863753729222
Akim Demaille,DEBUG_I00AFUNC,0,1.099,0.693,0.693,1,alloca.c,1,0,50.0,1.0,50.0,1.0,11,0.3793103448275862,2.528735632183908,0.9075700315670454,1.0
Jesse Thilo,DEBUG_I00AFUNC,1,1.099,0.693,0.693,1,alloca.c,1,1,50.0,1.0,50.0,1.0,12,0.41379310344827586,2.7586206896551726,0.9075700315670454,1.0
Akim Demaille,DIRECTORY_SEPARATOR,1,1.099,1.099,0.0,1,localcharset.c,2,1,100.0,1.0,100.0,1.0,2,0.16666666666666666,4.761904761904762,1.0095035098875704,1.0
Akim Demaille,DONTDEF,0,1.386,1.099,0.693,1,output.c,2,0,66.667,1.0,66.667,1.0,2,0.09523809523809523,1.7699115044247788,0.9348862159002924,1.0
Richard M. Stallman,DONTDEF,1,1.386,0.693,1.099,1,output.c,1,1,33.333,0.5,33.333,0.5,3,0.14285714285714285,2.6548672566371683,0.5643367126792015,0.6036421364237862
Akim Demaille,DONTDEF			/* JF no longer needed 'cuz open_extra_files changes the,1,1.099,1.099,0.0,1,output.c,2,1,100.0,1.0,100.0,1.0,5,0.23809523809523808,4.424778761061947,1.0095035098875704,1.0
Akim Demaille,DONTDEF	/* JF no longer needed 'cuz open_extra_files changes the,0,1.099,0.693,0.693,1,output.c,1,0,50.0,1.0,50.0,1.0,6,0.2857142857142857,5.3097345132743365,0.9075700315670454,1.0
Richard M. Stallman,DONTDEF	/* JF no longer needed 'cuz open_extra_files changes the,1,1.099,0.693,0.693,1,output.c,1,1,50.0,1.0,50.0,1.0,7,0.3333333333333333,6.1946902654867255,0.9075700315670454,1.0
Akim Demaille,EBITSET_ELT_WORDS,1,1.099,1.099,0.0,1,ebitset.c,2,1,100.0,1.0,100.0,1.0,6,0.3333333333333333,5.357142857142857,1.0095035098875704,1.0
Akim Demaille,EBITSET_GROW_SIZE,1,1.099,0.693,0.693,1,ebitset.c,1,1,50.0,1.0,50.0,1.0,7,0.3888888888888889,6.25,0.9075700315670454,1.0
Paul Eggert,EBITSET_GROW_SIZE,0,1.099,0.693,0.693,1,ebitset.c,1,0,50.0,1.0,50.0,1.0,8,0.4444444444444444,7.142857142857143,0.9075700315670454,1.0
Akim Demaille,EBITSET_INITIAL_SIZE,1,1.099,1.099,0.0,1,ebitset.c,2,1,100.0,1.0,100.0,1.0,10,0.5555555555555556,8.928571428571429,1.0095035098875704,1.0
Akim Demaille,ECHO,1,1.099,0.693,0.693,1,scan-gram.c,1,1,50.0,1.0,50.0,1.0,1,0.0125,0.037439161362785474,0.9075700315670454,1.0
Paul Eggert,ECHO,0,1.099,0.693,0.693,1,scan-gram.c,1,0,50.0,1.0,50.0,1.0,2,0.025,0.07487832272557095,0.9075700315670454,1.0
Akim Demaille,EINTR,1,1.099,1.099,0.0,1,loadmsgcat.c,2,1,100.0,1.0,100.0,1.0,11,0.3055555555555556,3.374233128834356,1.0095035098875704,1.0
Akim Demaille,ELIDE_CODE,0,1.946,0.693,1.792,3,obstack.c,1,1,50.0,1.0,16.667,0.333,9,0.42857142857142855,4.285714285714286,0.7893044186919234,0.8972936532053707
Jesse Thilo,ELIDE_CODE,1,1.946,1.099,1.609,3,getopt.c,1,1,50.0,1.0,33.333,0.667,13,0.23214285714285715,1.2987012987012987,0.8362475186140397,0.950659306081997
Jesse Thilo,ELIDE_CODE,1,1.946,1.099,1.609,3,getopt1.c,1,1,50.0,1.0,33.333,0.667,7,0.3181818181818182,3.723404255319149,0.8362475186140397,0.950659306081997
Paul Eggert,ELIDE_CODE,0,1.946,1.386,1.386,3,getopt.c,1,0,50.0,1.0,50.0,1.0,14,0.25,1.3986013986013985,0.8796500631340909,1.0
Paul Eggert,ELIDE_CODE,0,1.946,1.386,1.386,3,getopt1.c,1,0,50.0,1.0,50.0,1.0,8,0.36363636363636365,4.25531914893617,0.8796500631340909,1.0
Paul Eggert,ELIDE_CODE,0,1.946,1.386,1.386,3,obstack.c,1,0,50.0,1.0,50.0,1.0,10,0.47619047619047616,4.761904761904762,0.8796500631340909,1.0
Akim Demaille,ENABLE_CHECKING,1,1.946,1.946,0.0,4,bitset.c,2,1,100.0,1.0,100.0,1.0,2,0.5,22.22222222222222,1.0665859667418565,1.0
Akim Demaille,ENABLE_CHECKING,1,1.946,1.946,0.0,4,lbitset.c,2,1,100.0,1.0,100.0,1.0,6,0.375,7.228915662650603,1.0665859667418565,1.0
Akim Demaille,ENABLE_CHECKING,1,1.946,1.946,0.0,4,sbitset.c,1,1,100.0,1.0,100.0,1.0,1,0.5,33.333333333333336,1.0665859667418565,1.0
Akim Demaille,ENABLE_CHECKING,1,1.946,1.946,0.0,4,abitset.c,1,1,100.0,1.0,100.0,1.0,1,0.3333333333333333,25.0,1.0665859667418565,1.0
Akim Demaille,EXIT_FAILURE,1,1.946,1.099,1.609,3,xmalloc.c,1,1,50.0,1.0,33.333,0.5,1,0.1,2.5641025641025643,0.8362475186140397,0.9034143722568635
