"Data","Desenvolvedor","Classificacao","Especialista","Generalista","Misto","Total"
"2013-09-01","Aris Adamantiadis","Misto",0,3,4,7
"2013-10-01","Andreas Schneider","Misto",0,3,4,7
"2013-10-01","Aris Adamantiadis","Misto",0,3,4,7
"2013-11-01","Andreas Schneider","Misto",0,3,4,7
"2013-11-01","Aris Adamantiadis","Misto",0,3,4,7
"2013-12-01","Andreas Schneider","Misto",0,3,4,7
"2014-01-01","Alan Dunn","Generalista",0,4,4,8
"2014-01-01","Andreas Schneider","Misto",0,4,4,8
"2014-01-01","Aris Adamantiadis","Misto",0,4,4,8
"2014-02-01","Alan Dunn","Generalista",0,4,4,8
"2014-02-01","Andreas Schneider","Misto",0,4,5,9
"2014-02-01","Aris Adamantiadis","Misto",0,4,5,9
"2014-02-01","Audrius Butkevicius","Misto",0,4,5,9
"2014-03-01","Andreas Schneider","Misto",0,4,5,9
"2014-03-01","Luka Perkov","Generalista",0,5,5,10
"2014-04-01","Alan Dunn","Generalista",0,5,5,10
"2014-04-01","Andreas Schneider","Misto",0,5,5,10
"2014-04-01","Aris Adamantiadis","Misto",0,5,5,10
"2014-05-01","Andreas Schneider","Misto",0,5,5,10
"2014-06-01","Andreas Schneider","Misto",0,5,5,10
"2014-08-01","Andreas Schneider","Misto",0,5,5,10
"2014-08-01","Aris Adamantiadis","Misto",0,5,5,10
"2014-09-01","Andreas Schneider","Misto",0,5,5,10
"2014-09-01","Aris","Generalista",0,6,5,11
"2014-09-01","Aris Adamantiadis","Misto",0,6,5,11
"2014-10-01","Andreas Schneider","Misto",0,6,5,11
"2014-10-01","Jon Simons","Misto",0,6,6,12
"2014-12-01","Andreas Schneider","Misto",0,6,6,12
"2014-12-01","Jon Simons","Misto",0,6,6,12
"2015-01-01","Andreas Schneider","Misto",0,6,6,12
"2015-01-01","Aris Adamantiadis","Misto",0,6,6,12
"2015-02-01","Andreas Schneider","Misto",0,6,6,12
"2015-02-01","Aris Adamantiadis","Misto",0,6,6,12
"2015-04-01","Andreas Schneider","Misto",0,6,6,12
"2015-04-01","Aris Adamantiadis","Misto",0,6,6,12
"2015-05-01","Andreas Schneider","Misto",0,6,6,12
"2015-06-01","Andreas Schneider","Misto",0,6,6,12
"2015-07-01","Aris Adamantiadis","Misto",0,6,6,12
"2015-08-01","Andreas Schneider","Misto",0,6,6,12
"2015-09-01","Andreas Schneider","Misto",0,6,6,12
"2015-09-01","Aris Adamantiadis","Misto",0,7,6,13
"2015-09-01","Fabiano Fidencio","Generalista",0,7,6,13
"2015-10-01","Andreas Schneider","Misto",0,7,6,13
"2015-12-01","Aris Adamantiadis","Misto",0,7,6,13
"2016-01-01","Andreas Schneider","Misto",0,7,6,13
"2016-01-01","Aris Adamantiadis","Misto",0,7,6,13
"2016-02-01","Andreas Schneider","Misto",0,7,6,13
"2016-02-01","Aris Adamantiadis","Misto",0,7,6,13
"2016-03-01","Andreas Schneider","Misto",0,7,6,13
"2016-03-01","Aris Adamantiadis","Misto",0,7,6,13
"2016-05-01","Andreas Schneider","Misto",0,7,6,13
"2016-05-01","Aris Adamantiadis","Misto",0,7,6,13
"2016-06-01","Aris Adamantiadis","Misto",0,7,6,13
"2016-10-01","Andreas Schneider","Misto",0,7,6,13
"2016-11-01","Andreas Schneider","Misto",0,7,6,13
"2017-02-01","Andreas Schneider","Misto",0,7,6,13
"2017-04-01","Andreas Schneider","Misto",0,7,6,13
"2017-06-01","Andreas Schneider","Misto",0,7,6,13
"2017-06-01","Aris Adamantiadis","Misto",0,7,6,13
"2017-07-01","Andreas Schneider","Misto",0,7,6,13
"2017-07-01","Jon Simons","Misto",0,7,6,13
"2017-08-01","Andreas Schneider","Misto",0,7,6,13
"2017-08-01","Jon Simons","Misto",0,7,6,13
"2017-09-01","Jon Simons","Misto",0,7,6,13
"2017-10-01","Andreas Schneider","Misto",0,7,6,13
"2017-10-01","Jakub Jelen","Generalista",0,8,6,14
"2017-11-01","Andreas Schneider","Misto",0,8,6,14
"2017-11-01","Jakub Jelen","Generalista",0,7,7,14
"2017-12-01","Jakub Jelen","Misto",0,7,7,14
"2017-12-01","Juraj Vijtiuk","Misto",0,7,8,15
"2018-01-01","Andreas Schneider","Misto",0,7,8,15
"2018-02-01","Alex Gaynor","Generalista",0,8,8,16
"2018-02-01","Andreas Schneider","Misto",0,8,8,16
"2018-02-01","Aris Adamantiadis","Misto",0,8,8,16
"2018-02-01","Jon Simons","Misto",0,8,8,16
"2018-03-01","Andreas Schneider","Misto",0,8,8,16
"2018-04-01","Andreas Schneider","Misto",0,8,8,16
"2018-05-01","Andreas Schneider","Misto",0,8,8,16
"2018-05-01","Jon Simons","Misto",0,8,8,16
"2018-06-01","Andreas Schneider","Misto",0,8,8,16
"2018-06-01","Jakub Jelen","Misto",0,8,9,17
"2018-06-01","Jon Simons","Misto",0,8,9,17
"2018-07-01","Anderson Toshiyuki Sasaki","Misto",0,8,9,17
"2018-07-01","Andreas Schneider","Misto",0,8,9,17
"2018-07-01","Jakub Jelen","Misto",0,8,9,17
"2018-08-01","Andreas Schneider","Misto",0,8,9,17
"2018-08-01","Jakub Jelen","Misto",0,9,9,18
"2018-08-01","Jan-Niklas Burfeind","Generalista",0,9,9,18
"2018-09-01","Anderson Toshiyuki Sasaki","Misto",0,9,9,18
"2018-09-01","Andreas Schneider","Misto",0,9,9,18
"2018-09-01","Jakub Jelen","Misto",0,9,9,18
"2018-10-01","Anderson Toshiyuki Sasaki","Misto",0,9,9,18
"2018-10-01","Andreas Schneider","Misto",0,9,10,19
"2018-10-01","Aris Adamantiadis","Misto",0,9,10,19
"2018-10-01","Jakub Jelen","Misto",0,9,10,19
"2018-10-01","Simo Sorce","Misto",0,9,10,19
"2018-11-01","Anderson Toshiyuki Sasaki","Misto",0,9,10,19
"2018-11-01","Andreas Schneider","Misto",0,9,10,19
"2018-11-01","Aris Adamantiadis","Misto",0,9,10,19
"2018-11-01","Jakub Jelen","Misto",0,9,10,19
"2018-12-01","Andreas Schneider","Misto",0,9,10,19
"2018-12-01","Jakub Jelen","Misto",0,9,10,19
"2019-01-01","Anderson Toshiyuki Sasaki","Misto",0,9,10,19
"2019-01-01","Andreas Schneider","Misto",0,9,10,19
"2019-01-01","Jakub Jelen","Misto",0,9,10,19
"2019-02-01","Anderson Toshiyuki Sasaki","Misto",0,9,10,19
"2019-02-01","Andreas Schneider","Misto",0,9,11,20
"2019-02-01","Jakub Jelen","Misto",0,9,11,20
"2019-02-01","Jon Simons","Misto",0,9,11,20
"2019-02-01","Till Wimmer","Misto",0,9,11,20
"2019-03-01","Anderson Toshiyuki Sasaki","Misto",0,9,11,20
"2019-03-01","Andreas Schneider","Misto",0,10,11,21
"2019-03-01","Ben Toews","Generalista",0,10,11,21
"2019-03-01","Simo Sorce","Misto",0,10,11,21
"2019-04-01","Anderson Toshiyuki Sasaki","Misto",0,10,11,21
"2019-04-01","Andreas Schneider","Misto",0,10,11,21
"2019-04-01","Jon Simons","Misto",0,10,11,21
"2019-05-01","Anderson Toshiyuki Sasaki","Misto",0,10,11,21
"2019-05-01","Andreas Schneider","Misto",0,10,11,21
"2019-05-01","Jakub Jelen","Misto",0,10,11,21
"2019-06-01","Anderson Toshiyuki Sasaki","Misto",0,10,11,21
"2019-06-01","Andreas Schneider","Misto",0,10,11,21
"2019-06-01","Jakub Jelen","Misto",0,10,11,21
"2019-07-01","Anderson Toshiyuki Sasaki","Misto",0,10,11,21
"2019-07-01","Andreas Schneider","Misto",0,10,11,21
"2019-08-01","Anderson Toshiyuki Sasaki","Misto",0,10,11,21
"2019-08-01","Andreas Schneider","Misto",0,10,11,21
"2019-09-01","Anderson Toshiyuki Sasaki","Misto",0,10,11,21
"2019-09-01","Aris Adamantiadis","Misto",0,10,11,21
"2019-09-01","Jakub Jelen","Misto",0,10,11,21
"2019-10-01","Anderson Toshiyuki Sasaki","Misto",0,10,11,21
"2019-10-01","Andreas Schneider","Misto",0,10,11,21
"2019-10-01","Aris Adamantiadis","Misto",0,10,11,21
"2019-10-01","Jakub Jelen","Misto",0,10,11,21
"2019-11-01","Anderson Toshiyuki Sasaki","Misto",0,10,11,21
"2019-11-01","Andreas Schneider","Misto",0,10,11,21
"2019-11-01","Jakub Jelen","Misto",0,10,11,21
"2019-12-01","Andreas Schneider","Misto",0,10,11,21
"2019-12-01","Jakub Jelen","Misto",0,11,11,22
"2019-12-01","Sahana Prasad","Generalista",0,11,11,22
"2020-01-01","Anderson Toshiyuki Sasaki","Misto",0,11,11,22
"2020-01-01","Andreas Schneider","Misto",0,10,12,22
"2020-01-01","Jakub Jelen","Misto",0,10,12,22
"2020-01-01","Sahana Prasad","Misto",0,10,12,22
"2020-02-01","Andreas Schneider","Misto",0,10,12,22
"2020-04-01","Anderson Toshiyuki Sasaki","Misto",0,10,12,22
"2020-04-01","Jakub Jelen","Misto",0,10,12,22
"2020-05-01","Jakub Jelen","Misto",0,10,12,22
"2020-05-01","Sahana Prasad","Misto",0,10,12,22
"2020-06-01","Anderson Toshiyuki Sasaki","Misto",0,10,12,22
"2020-06-01","Andreas Schneider","Misto",0,10,12,22
"2020-07-01","Anderson Toshiyuki Sasaki","Misto",0,10,12,22
"2020-10-01","Dirkjan Bussink","Generalista",0,11,12,23
"2020-11-01","Jakub Jelen","Misto",0,11,12,23
"2020-12-01","Dirkjan Bussink","Misto",0,10,13,23
"2021-01-01","Andreas Schneider","Misto",0,10,13,23
"2021-01-01","Jakub Jelen","Misto",NA,NA,NA,NA
